Time,Device ID,Stage,Battery Voltage,Error Code

4:00,-1,15,3.5,001
4:00,-1,15,3.5,001
4:00,-1,15,3.5,001
4:00,-1,15,3.5,001
4:00,-1,15,3.5,001
4:00,-1,15
4:00,-1,15
"August 3, 2018 at 11:49PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 11:54PM",doctor_hamster,0,3.300000,000,
"August 3, 2018 at 11:59PM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 12:04AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 12:09AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 12:15AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 12:20AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 12:25AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 12:30AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 12:36AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 12:41AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 12:46AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 12:51AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 12:56AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 01:02AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 01:07AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 01:12AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 01:17AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 01:22AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 01:28AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 01:33AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 01:38AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 01:43AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 01:48AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 01:54AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 01:59AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 02:04AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 02:09AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 02:14AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 02:20AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 02:25AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 02:30AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 02:35AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 02:40AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 02:46AM",doctor_hamster,0,3.300000,000,
"August 4, 2018 at 02:51AM",doctor_hamster,0,3.300000,000,
